url,name,description,start_date,end_date,venue_name,venue_city,venue_state,yelp_labels,yelp_scores,event_text
https://www.eventbrite.com/e/lectures-on-tap-folk-heroes-mythic-archetypes-and-cultural-imagination-tickets-1980400111043,"Lectures on Tap - ""Folk Heroes: Mythic Archetypes and Cultural Imagination"" Tickets, Wednesday, Feb 25 from 6:30 pm to 8:30 pm","Eventbrite - Lectures on Tap presents Lectures on Tap - ""Folk Heroes: Mythic Archetypes and Cultural Imagination"" - Wednesday, February 25, 2026 at West Loop, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Active Life']","[0.955, 0.876, 0.786]","Categories: Arts & Entertainment, Event Planning & Services, Active Life"
https://www.eventbrite.com/e/spotlight-drag-brunch-an-angelique-munro-production-tickets-1978128359172,"SPOTLIGHT Drag Brunch - An Angelique Munro Production Tickets, Sunday, Mar 8 from 1 pm to 4 pm","Eventbrite - Angelique Munro presents SPOTLIGHT Drag Brunch - An Angelique Munro Production - Sunday, March 8, 2026 at Juliana Restaurant, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Restaurants', 'Performing Arts']","[0.987, 0.953, 0.94]","Categories: Arts & Entertainment, Restaurants, Performing Arts"
https://www.eventbrite.com/e/wine-collective-tasting-black-history-month-featuring-park-manor-75-collab-tickets-1983554821868,"Wine Collective Tasting: Black History Month Featuring Park Manor 75 Collab Tickets, Monday, Feb 23 from 6 pm to 8 pm","Eventbrite - Bronzeville Winery presents Wine Collective Tasting: Black History Month Featuring Park Manor 75 Collab - Monday, February 23, 2026 at Bronzeville Winery, CHICAGO, IL. Find event and ticket information.",,,,,,"['Wine & Spirits', 'Arts & Entertainment', 'Event Planning & Services']","[0.945, 0.927, 0.917]","Categories: Wine & Spirits, Arts & Entertainment, Event Planning & Services"
https://www.eventbrite.com/e/show-tell-for-grown-ups-punch-house-thalia-hall-tickets-1980493044008,"Show & Tell for Grown-Ups @ Punch House / Thalia Hall Tickets, Wednesday, Feb 25 from 6:30 pm to 9:30 pm","Eventbrite - Tell Me Why It's Cool Show presents Show & Tell for Grown-Ups @ Punch House / Thalia Hall - Wednesday, February 25, 2026 at Punch House, Chicago, IL. Find event and ticket information.",,,,,,"['Performing Arts', 'Arts & Entertainment', 'Event Planning & Services']","[0.94, 0.928, 0.842]","Categories: Performing Arts, Arts & Entertainment, Event Planning & Services"
https://www.eventbrite.com/e/21-the-wiz-interactivecosplay-viewing-annual-groove-tickets-1979636101871,21+ The Wiz Interactive/Cosplay Viewing Annual Groove!,"It's a groove too. Come dressed as your favorite character from the 1978 classic film. Take to the stage, command the aisles. BE THE SHOW!",2026-02-28T18:00:00-06:00,2026-02-28T23:00:00-06:00,"NEIU Carruthers Center for Inner City Studies (CCICS), East Oakwood Boulevard, Chicago, IL, USA",Chicago,IL,['Arts & Entertainment'],[0.696],Categories: Arts & Entertainment
https://www.eventbrite.com/e/meet-irl-new-to-chicago-speed-friending-late-20s-30s-tickets-1982483372133,"Meet IRL | New to Chicago Speed Friending | late 20s & 30s Tickets, Tuesday, Mar 3 from 6:30 pm to 9 pm","Eventbrite - meet irl | a better way to connect presents Meet IRL | New to Chicago Speed Friending | late 20s & 30s - Tuesday, March 3, 2026 at Solemn Oath Brewery Still Life, Chicago, IL. Find event and ticket information.",,,,,,"['Breweries', 'Venues & Event Spaces', 'Event Planning & Services']","[0.962, 0.819, 0.799]","Categories: Breweries, Venues & Event Spaces, Event Planning & Services"
https://www.eventbrite.com/e/hands-on-gnocchi-al-pomodoro-tickets-1983389675912,"Hands-On: Gnocchi al Pomodoro Tickets, Saturday, Feb 28 from 1 pm to 2:30 pm","Eventbrite - Eataly Chicago presents Hands-On: Gnocchi al Pomodoro - Saturday, February 28, 2026 at Eataly Chicago, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Specialty Food', 'Event Planning & Services']","[0.973, 0.967, 0.887]","Categories: Arts & Entertainment, Specialty Food, Event Planning & Services"
https://www.eventbrite.com/e/saborcito-soul-day-social-market-march-social-tickets-1982322961340,"Saborcito Soul Day Social & Market *March Social Tickets, Sunday, Mar 1 from 2 pm to 6 pm","Eventbrite - Saborcito Soul presents Saborcito Soul Day Social & Market *March Social - Sunday, March 1, 2026 at Gamer's Hall, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Venues & Event Spaces', 'Event Planning & Services']","[0.954, 0.891, 0.871]","Categories: Arts & Entertainment, Venues & Event Spaces, Event Planning & Services"
https://www.eventbrite.com/e/chicago-circle-singing-open-circle-tickets-1980907012198,"Chicago Circle Singing: OPEN CIRCLE Tickets, Wednesday, Feb 25 from 7 pm to 8:30 pm","Eventbrite - Chicago Circle Singing presents Chicago Circle Singing: OPEN CIRCLE - Wednesday, February 25, 2026 at Grace Episcopal Church, Chicago, IL. Find event and ticket information.",,,,,,"['Performing Arts', 'Arts & Entertainment', 'Music Venues']","[0.989, 0.981, 0.927]","Categories: Performing Arts, Arts & Entertainment, Music Venues"
https://www.eventbrite.com/e/metric-coffee-home-espresso-workshop-tickets-1096392352039,"Metric Coffee: Home Espresso Workshop Tickets, Multiple dates","Eventbrite - Metric Coffee presents Metric Coffee: Home Espresso Workshop - Saturday, January 11, 2025 at Metric Coffee Co., Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Arts & Entertainment', 'Venues & Event Spaces']","[0.862, 0.733, 0.658]","Categories: Event Planning & Services, Arts & Entertainment, Venues & Event Spaces"
https://www.eventbrite.com/e/general-business-networking-elevating-your-potential-lincoln-park-tickets-1852751512649,"General Business Networking | Elevating Your Potential - Lincoln Park Tickets, Wednesday, Mar 4 from 6 pm to 8 pm","Eventbrite - Strive Networking presents General Business Networking | Elevating Your Potential - Lincoln Park - Wednesday, March 4, 2026 at Parlay Lincoln Park, Chicago, IL. Find event and ticket information.",,,,,,"['Venues & Event Spaces', 'Nightlife', 'Theaters']","[0.474, 0.454, 0.397]","Categories: Venues & Event Spaces, Nightlife, Theaters"
https://www.eventbrite.com/e/chicago-entrepreneurs-networking-event-the-gwen-rooftop-tickets-1982356315102,"Chicago Entrepreneurs Networking Event @ The Gwen Rooftop Tickets, Thursday, Feb 26 from 6:30 pm to 8:30 pm","Eventbrite - Salon Social presents Chicago Entrepreneurs Networking Event @ The Gwen Rooftop - Thursday, February 26, 2026 at Upstairs at The Gwen, Chicago, IL. Find event and ticket information.",,,,,,"['Venues & Event Spaces', 'Nightlife', 'Event Planning & Services']","[0.896, 0.716, 0.663]","Categories: Venues & Event Spaces, Nightlife, Event Planning & Services"
https://www.eventbrite.com/e/final-fridays-chicago-film-music-industry-dinner-tickets-1511496128609,"Final Fridays Chicago: Film + Music Industry Dinner Tickets, Multiple dates","Eventbrite - ADDVentures presents Final Fridays Chicago: Film + Music Industry Dinner - Friday, July 25, 2025 at Restaurant of the Month, Chicago, IL. Find event and ticket information.",,,,,,"['Restaurants', 'Arts & Entertainment', 'Event Planning & Services']","[0.981, 0.96, 0.922]","Categories: Restaurants, Arts & Entertainment, Event Planning & Services"
https://www.eventbrite.com/e/yoga-on-the-courts-cocktails-tickets-1981950925571,"Yoga on the Courts + Cocktails Tickets, Sunday, Mar 1 at 9 am to Tuesday, Mar 10 at 9:45 am","Eventbrite - The Royal Palms Shuffleboard Club presents Yoga on the Courts + Cocktails - Sunday, March 1, 2026 at Royal Palms Chicago, Chicago, IL. Find event and ticket information.",,,,,,"['Yoga', 'Sports Clubs', 'Arts & Entertainment']","[0.975, 0.928, 0.91]","Categories: Yoga, Sports Clubs, Arts & Entertainment"
https://www.eventbrite.com/e/oscar-brown-jrs-poetry-as-theatre-an-american-prophets-program-tickets-1980489700006,Oscar Brown Jr.'s Poetry as Theatre: An American Prophets Program,"Maggie and Africa Brown, daughters of Oscar Brown Jr, perform their father's plays, songs, and poems and discuss his legacy live at the AWM.",2026-02-26T18:00:00-06:00,2026-02-26T19:00:00-06:00,American Writers Museum,Chicago,IL,"['Performing Arts', 'Theaters']","[0.764, 0.43]","Categories: Performing Arts, Theaters"
https://www.eventbrite.com/e/dancing-with-our-parts-tickets-1980147843504,"DANCING WITH OUR PARTS Tickets, Sunday, Mar 8 from 12:30 pm to 4:30 pm","Eventbrite - Kelin Hall, LCSW presents DANCING WITH OUR PARTS - Sunday, March 8, 2026 at Wildlight Yoga, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Yoga', 'Event Planning & Services']","[0.98, 0.966, 0.91]","Categories: Arts & Entertainment, Yoga, Event Planning & Services"
https://www.eventbrite.com/e/ai-machine-learning-start-ups-professionals-investors-networking-chicago-tickets-1981743934455,"AI & Machine Learning Start-Ups, Professionals Investors Networking Chicago Tickets, Monday, Mar 9, 2026 from 7 pm to 10 pm","Eventbrite - Business Minds Events presents AI & Machine Learning Start-Ups, Professionals Investors Networking Chicago - Monday, 9 March 2026 at 3659 W Armitage Ave, Chicago, IL. Find event and ticket information.",,,,,,"['Event Planning & Services', 'Venues & Event Spaces', 'Active Life']","[0.874, 0.799, 0.59]","Categories: Event Planning & Services, Venues & Event Spaces, Active Life"
https://www.eventbrite.com/e/teeny-tiny-rhythms-baby-me-music-tickets-1982209033579,"Teeny Tiny Rhythms: Baby & Me Music Tickets, Multiple dates","Eventbrite - FAME Center presents Teeny Tiny Rhythms: Baby & Me Music - Wednesday, February 4, 2026 at FAME Center, Chicago, IL. Find event and ticket information.",,,,,,"['Performing Arts', 'Arts & Entertainment', 'Music Venues']","[0.995, 0.978, 0.965]","Categories: Performing Arts, Arts & Entertainment, Music Venues"
https://www.eventbrite.sg/e/speak-with-impact-public-speaking-mastery-workshop-in-chicago-il-tickets-1426329984379,"Speak with Impact: Public Speaking Mastery Workshop in Chicago, IL Tickets, Multiple dates","Eventbrite - Mount Skills presents Speak with Impact: Public Speaking Mastery Workshop in Chicago, IL - Tuesday, July 22, 2025 at Regus - Chicago - 111 W. Jackson, Chicago, IL. Find event and ticket information.",,,,,,"['Venues & Event Spaces', 'Performing Arts', 'Theaters']","[0.908, 0.86, 0.751]","Categories: Venues & Event Spaces, Performing Arts, Theaters"
https://www.eventbrite.com/e/international-womens-night-out-tickets-1981882791781,"International Women’s Night Out! Tickets, Monday, Mar 2 from 6 pm to 8 pm","Eventbrite - Lakeview Roscoe Village Chamber of Commerce presents International Women’s Night Out! - Monday, March 2, 2026 at Cleo's - Lakeview, Chicago, IL. Find event and ticket information.",,,,,,"['Nightlife', 'Venues & Event Spaces', 'Event Planning & Services']","[0.927, 0.843, 0.826]","Categories: Nightlife, Venues & Event Spaces, Event Planning & Services"
https://www.eventbrite.com/e/paint-your-pet-byob-paint-sip-tickets-1980331425603,"Paint Your Pet BYOB Paint & Sip Tickets, Multiple dates","Eventbrite - Art City presents Paint Your Pet BYOB Paint & Sip - Sunday, January 18, 2026 at Art City, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Art Galleries', 'Venues & Event Spaces']","[0.992, 0.987, 0.909]","Categories: Arts & Entertainment, Art Galleries, Venues & Event Spaces"
https://www.eventbrite.com/e/chicago-speed-networking-networknite-business-professionals-event-tickets-1979484727105,"Chicago Speed Networking | NetworkNite | Business Professionals Event Tickets, Wednesday, Feb 25 from 7:30 pm to 9:30 pm","Eventbrite - NetworkNite presents Chicago Speed Networking | NetworkNite | Business Professionals Event - Wednesday, February 25, 2026 at Recess, Chicago, IL. Find event and ticket information.",,,,,,"['Venues & Event Spaces', 'Active Life', 'Event Planning & Services']","[0.75, 0.597, 0.593]","Categories: Venues & Event Spaces, Active Life, Event Planning & Services"
https://www.eventbrite.com/e/graduate-council-presents-introduction-to-circus-arts-at-aloft-circus-arts-tickets-1980508157212,"Graduate Council Presents: Introduction to Circus Arts at Aloft Circus Arts Tickets, Saturday, Feb 28 at 6:15 pm to Sunday, Mar 1 at 9:15 pm","Eventbrite - University of Chicago Graduate Council presents Graduate Council Presents: Introduction to Circus Arts at Aloft Circus Arts - Saturday, February 28, 2026 at Aloft Circus Arts, Chicago, IL. Find event and ticket information.",,,,,,"['Performing Arts', 'Arts & Entertainment', 'Event Planning & Services']","[0.981, 0.966, 0.809]","Categories: Performing Arts, Arts & Entertainment, Event Planning & Services"
https://www.eventbrite.com/e/trap-and-rb-yoga-chicago-tickets-1983624257552,"Trap and R&B Yoga - Chicago Tickets, Sunday, Mar 8 from 12 pm to 1 pm","Eventbrite - New Yoga State of Mind presents Trap and R&B Yoga - Chicago - Sunday, March 8, 2026 at We The People Fitness Studio, Chicago, IL. Find event and ticket information.",,,,,,"['Yoga', 'Arts & Entertainment', 'Event Planning & Services']","[0.985, 0.931, 0.816]","Categories: Yoga, Arts & Entertainment, Event Planning & Services"
https://www.eventbrite.com/e/third-coast-kettlebell-x-chicago-strength-tickets-1980827667877,"Third Coast Kettlebell x Chicago Strength Tickets, Sunday, Mar 1 from 11 am to 12 pm","Eventbrite - Third Coast Kettlebell presents Third Coast Kettlebell x Chicago Strength - Sunday, March 1, 2026 at Chicago Strength Logan Square, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Fitness & Instruction', 'Event Planning & Services']","[0.945, 0.878, 0.861]","Categories: Arts & Entertainment, Fitness & Instruction, Event Planning & Services"
https://www.eventbrite.com/e/2026-chicago-beer-fest-tickets-1918340079819,"2026 Chicago Beer Fest Tickets, Saturday, Feb 28 from 7 pm to 11 pm","Eventbrite - Chicago Beer Festival presents 2026 Chicago Beer Fest - Saturday, February 28, 2026 at The Field Museum, Chicago, IL. Find event and ticket information.",,,,,,"['Beer', 'Museums', 'Breweries']","[0.98, 0.909, 0.861]","Categories: Beer, Museums, Breweries"
https://www.eventbrite.com/e/meet-eat-w-the-black-foodies-tickets-1982854409917,"Meet  & Eat w/ The Black Foodies Tickets, Saturday, Mar 7 from 1 pm to 3:30 pm","Eventbrite - Dino Dean presents Meet  & Eat w/ The Black Foodies - Saturday, March 7, 2026 at 5405 W Madison St, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Venues & Event Spaces']","[0.927, 0.894, 0.858]","Categories: Arts & Entertainment, Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.com/e/orchestra-tickets-1980578196702,Orchestra,"Mar 4, 2026

L280 - UIC Theatre
1044 W Harrison St. Chicago, IL 60607",2026-03-04T19:30:00-06:00,,UIC Theatre,Chicago,IL,"['Performing Arts', 'Music Venues']","[0.644, 0.636]","Categories: Performing Arts, Music Venues"
https://www.eventbrite.com/e/intentional-iconic-tickets-1982032812497,"Intentional & Iconic Tickets, Saturday, Feb 28 from 6 pm to 9 pm","Eventbrite - Mely Gonzalez presents Intentional & Iconic - Saturday, February 28, 2026 at Vera Creative, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Venues & Event Spaces']","[0.919, 0.89, 0.882]","Categories: Arts & Entertainment, Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.com/e/emsculpt-demo-day-tickets-1982585189672,"Emsculpt Demo Day Tickets, Wednesday, Feb 25 from 1 pm to 4 pm","Eventbrite - Skinovatio MedSpa South Loop presents Emsculpt Demo Day - Wednesday, February 25, 2026 at 1136 S Delano Ct, Chicago, IL. Find event and ticket information.",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Venues & Event Spaces']","[0.953, 0.909, 0.88]","Categories: Arts & Entertainment, Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.com/e/aft-black-caucus-chicago-gala-future-black-educator-scholarship-fundraiser-tickets-1981266946772,"AFT Black Caucus Chicago Gala: Future Black Educator Scholarship Fundraiser Tickets, Saturday, Feb 28 from 5:30 pm to 10 pm","Eventbrite - AFT Black Caucus Chicago Gala: Future Black Educator Scholarship Fundraiser - Saturday, February 28, 2026 at Chicago Teachers Union Foundation, Chicago, IL. Find event and ticket information.",,,,,,"['Education', 'Event Planning & Services', 'Active Life']","[0.972, 0.721, 0.708]","Categories: Education, Event Planning & Services, Active Life"
